local_id	global_id	country	cnt_count	cnt_age_mean	cnt_age_l	cnt_age_r	cnt_sex	cnt_home	cnt_work	cnt_school	cnt_transport	cnt_leisure	cnt_otherplace	cnt_frequency	cnt_touch	cnt_duration
121	7374	BE	8	72	72	 	M	1	0	0	0	0	0	2	2	3
121	7374	BE	8	37	35	40	F	1	0	0	0	0	0	3	1	3
121	7374	BE	8	40	40	 	F	1	0	0	0	0	0	3	2	3
121	7374	BE	8	35	35	 	M	1	0	0	0	0	0	1	2	1
122	7375	BE	9	35	30	40	M	0	1	0	0	0	0	4	1	3
122	7375	BE	9	17	15	20	F	1	0	0	0	0	0	1	1	4
122	7375	BE	9	45	40	50	M	0	1	0	0	0	0	2	2	5
122	7375	BE	9	25	20	30	M	0	1	0	0	0	0	5	2	2
122	7375	BE	9	42	40	45	F	1	0	0	0	0	0	1	1	5
122	7375	BE	9	62	60	65	M	0	1	0	0	0	0	2	2	5
122	7375	BE	9	45	40	50	F	0	1	0	0	0	0	2	2	5
122	7375	BE	9	12	10	15	F	1	0	0	0	0	0	1	1	4
122	7375	BE	9	32	30	35	M	0	1	0	0	0	0	2	2	5
123	7376	BE	52	52	52	 	 	0	1	0	0	0	0	4	1	3
123	7376	BE	52	49	49	 	M	0	1	0	0	0	1	1	1	4
123	7376	BE	52	42	42	 	M	0	1	0	0	0	1	1	1	4
123	7376	BE	52	28	28	 	F	0	1	0	0	1	0	1	1	4
123	7376	BE	52	28	28	 	F	0	0	0	0	0	1	1	1	4
123	7376	BE	52	24	24	 	 	0	1	0	0	0	0	2	1	5
123	7376	BE	52	54	54	 	 	0	1	0	0	0	0	2	2	5
123	7376	BE	52	45	45	 	 	0	1	0	0	0	0	1	2	2
123	7376	BE	52	59	59	 	 	0	1	0	0	0	0	1	1	2
123	7376	BE	52	45	45	 	 	0	1	0	0	0	0	2	1	3
123	7376	BE	52	53	53	 	 	0	1	0	0	0	0	1	2	3
123	7376	BE	52	42	40	45	F	0	1	0	0	0	0	5	1	4
123	7376	BE	52	38	38	 	 	0	1	0	0	0	0	5	1	3
123	7376	BE	52	40	40	 	M	0	1	0	0	0	1	1	1	4
123	7376	BE	52	26	26	 	 	0	1	0	0	0	0	2	2	1
123	7376	BE	52	43	43	 	 	0	1	0	0	0	0	1	2	2
123	7376	BE	52	0	0	1	F	1	0	0	0	0	0	1	1	5
123	7376	BE	52	5	5	 	 	0	1	0	0	0	0	1	2	5
123	7376	BE	52	42	40	45	M	0	1	0	0	0	1	1	1	4
123	7376	BE	52	27	25	30	M	0	1	0	0	0	1	1	1	4
123	7376	BE	52	19	19	 	 	0	1	0	0	0	0	3	2	2
123	7376	BE	52	42	40	45	F	0	0	1	0	0	0	2	1	3
123	7376	BE	52	50	50	 	 	0	1	0	0	0	0	5	2	1
123	7376	BE	52	45	45	 	M	1	0	0	0	0	0	1	1	5
123	7376	BE	52	20	20	 	 	0	1	0	0	0	0	1	2	3
123	7376	BE	52	23	23	 	 	0	1	0	0	0	0	1	1	2
123	7376	BE	52	2	2	 	 	0	1	0	0	0	0	1	1	5
123	7376	BE	52	43	43	 	 	0	1	0	0	0	0	1	2	3
123	7376	BE	52	32	30	35	M	0	1	0	0	1	0	1	1	4
123	7376	BE	52	49	49	 	 	0	1	0	0	0	0	2	1	3
123	7376	BE	52	52	52	 	 	0	1	0	0	0	0	1	2	5
123	7376	BE	52	59	59	 	M	0	1	0	0	0	1	1	1	4
123	7376	BE	52	37	35	40	F	0	1	0	0	0	0	4	1	4
123	7376	BE	52	52	52	 	M	0	1	0	0	0	1	1	1	4
123	7376	BE	52	37	35	40	F	0	1	0	0	0	0	1	1	4
123	7376	BE	52	49	49	 	M	0	1	0	0	1	0	1	1	4
123	7376	BE	52	51	51	 	F	0	1	0	0	1	0	1	1	4
123	7376	BE	52	37	37	 	 	0	1	0	0	0	0	3	2	2
123	7376	BE	52	58	58	 	 	0	1	0	0	0	0	2	1	2
123	7376	BE	52	22	20	25	F	0	1	0	0	0	0	5	1	4
123	7376	BE	52	20	20	 	 	0	1	0	0	0	0	2	1	4
123	7376	BE	52	49	49	 	M	0	1	0	0	0	1	1	1	4
123	7376	BE	52	37	35	40	M	0	1	0	0	0	1	1	1	4
123	7376	BE	52	60	60	 	M	0	1	0	0	0	0	1	1	3
123	7376	BE	52	37	35	40	M	0	1	0	0	0	0	1	1	3
123	7376	BE	52	50	50	 	 	0	1	0	0	0	0	2	2	3
123	7376	BE	52	40	40	 	 	0	1	0	0	0	0	2	1	4
123	7376	BE	52	32	30	35	F	0	1	0	0	0	0	1	1	4
123	7376	BE	52	32	30	35	F	0	1	0	0	0	0	5	1	4
123	7376	BE	52	42	40	45	M	0	1	0	0	0	0	1	1	3
123	7376	BE	52	42	40	45	M	0	1	0	0	1	0	1	1	4
123	7376	BE	52	27	27	 	 	0	1	0	0	0	0	1	1	1
124	7377	BE	15	27	27	 	F	0	0	0	0	0	1	2	1	4
124	7377	BE	15	0	0	1	F	0	0	0	0	0	1	3	1	4
124	7377	BE	15	49	49	 	F	0	0	0	0	0	1	2	1	5
124	7377	BE	15	57	57	 	F	0	0	0	0	0	1	2	1	5
124	7377	BE	15	53	53	 	F	0	0	0	0	0	1	3	1	5
124	7377	BE	15	2	2	 	F	0	0	0	0	0	1	4	1	3
124	7377	BE	15	53	53	 	F	0	0	0	0	0	1	3	1	4
124	7377	BE	15	62	62	 	F	0	0	0	0	0	1	4	1	5
124	7377	BE	15	60	60	 	M	1	0	0	0	0	0	1	1	5
124	7377	BE	15	60	60	 	F	0	0	0	0	0	1	4	1	5
124	7377	BE	15	23	23	 	F	1	0	0	0	0	0	1	1	5
124	7377	BE	15	2	2	 	F	0	0	0	0	0	1	3	1	4
124	7377	BE	15	52	52	 	F	0	0	0	0	0	1	2	1	5
124	7377	BE	15	63	63	 	F	0	0	0	0	0	1	4	1	5
124	7377	BE	15	59	59	 	F	0	0	0	0	0	1	4	1	5
125	7378	BE	17	42	40	45	M	0	1	0	0	0	0	4	1	5
125	7378	BE	17	42	40	45	M	0	1	0	0	0	0	4	1	5
125	7378	BE	17	47	45	50	F	0	1	0	0	0	0	4	1	5
125	7378	BE	17	47	45	50	M	0	1	0	0	0	0	4	2	5
125	7378	BE	17	27	25	30	F	0	0	0	0	0	1	5	2	3
125	7378	BE	17	42	40	45	F	0	1	0	0	0	0	4	2	5
125	7378	BE	17	52	50	55	M	0	1	0	0	0	0	4	1	5
125	7378	BE	17	52	50	55	M	0	1	0	0	0	0	4	1	5
125	7378	BE	17	52	50	55	M	0	1	0	0	0	0	4	2	5
125	7378	BE	17	37	35	40	M	0	1	0	0	0	0	4	2	1
125	7378	BE	17	46	46	 	F	1	0	0	0	0	0	1	1	4
125	7378	BE	17	32	30	35	M	0	1	0	0	0	0	4	1	5
125	7378	BE	17	52	50	55	M	0	1	0	0	0	0	4	1	5
125	7378	BE	17	50	50	 	M	0	0	0	0	1	0	4	1	4
125	7378	BE	17	27	25	30	F	0	1	0	0	0	0	4	1	5
125	7378	BE	17	47	45	50	M	0	1	0	0	0	0	4	1	5
125	7378	BE	17	32	30	35	F	0	1	0	0	0	0	4	1	5
126	7379	BE	62	32	32	 	 	0	1	0	0	0	0	1	2	4
126	7379	BE	62	57	57	 	 	0	1	0	0	0	0	3	1	3
126	7379	BE	62	21	21	 	 	0	1	0	0	0	0	2	1	2
126	7379	BE	62	38	38	 	 	0	1	0	0	0	0	2	2	1
126	7379	BE	62	37	35	40	M	0	0	0	1	0	0	5	2	1
126	7379	BE	62	57	57	 	 	0	1	0	0	0	0	1	1	5
126	7379	BE	62	18	18	 	 	0	1	0	0	0	0	2	1	4
126	7379	BE	62	45	40	50	M	0	0	0	1	0	0	5	2	2
126	7379	BE	62	54	54	 	 	0	1	0	0	0	0	5	2	2
126	7379	BE	62	33	33	 	 	0	1	0	0	0	0	1	2	3
126	7379	BE	62	25	25	 	 	0	1	0	0	0	0	3	2	3
126	7379	BE	62	30	30	 	 	0	1	0	0	0	0	1	2	2
126	7379	BE	62	40	40	 	 	0	1	0	0	0	0	1	1	5
126	7379	BE	62	29	29	 	F	0	1	0	0	0	0	1	2	5
126	7379	BE	62	34	34	 	 	0	1	0	0	0	0	2	2	5
126	7379	BE	62	38	38	 	 	0	1	0	0	0	0	1	1	5
126	7379	BE	62	48	48	 	 	0	1	0	0	0	0	1	2	5
126	7379	BE	62	27	27	 	 	0	1	0	0	0	0	1	1	5
126	7379	BE	62	39	39	 	 	0	1	0	0	0	0	2	2	4
126	7379	BE	62	35	35	 	 	0	1	0	0	0	0	1	2	5
126	7379	BE	62	50	50	 	 	0	1	0	0	0	0	1	2	3
126	7379	BE	62	48	48	 	 	0	1	0	0	0	0	1	2	4
126	7379	BE	62	25	25	 	 	0	1	0	0	0	0	2	1	3
126	7379	BE	62	29	28	30	M	0	1	0	0	0	0	2	1	3
126	7379	BE	62	32	32	 	 	0	1	0	0	0	0	1	2	5
126	7379	BE	62	54	54	 	 	0	1	0	0	0	0	1	1	1
126	7379	BE	62	55	50	60	M	0	1	0	0	0	0	2	1	1
126	7379	BE	62	36	36	 	 	0	1	0	0	0	0	3	1	2
126	7379	BE	62	43	43	 	 	0	1	0	0	0	0	1	2	2
126	7379	BE	62	57	57	 	 	0	1	0	0	0	0	1	2	4
126	7379	BE	62	25	25	 	 	0	1	0	0	0	0	1	2	5
126	7379	BE	62	25	25	 	 	0	1	0	0	0	0	1	2	4
126	7379	BE	62	42	40	45	F	0	1	0	0	0	0	2	1	1
126	7379	BE	62	31	31	 	 	0	1	0	0	0	0	3	1	3
126	7379	BE	62	34	34	 	 	0	1	0	0	0	0	1	2	5
126	7379	BE	62	60	60	 	 	0	1	0	0	0	0	2	2	3
126	7379	BE	62	21	21	 	 	0	1	0	0	0	0	1	2	5
126	7379	BE	62	45	45	 	 	0	1	0	0	0	0	5	2	2
126	7379	BE	62	28	28	 	F	0	1	0	0	0	0	1	2	5
126	7379	BE	62	36	36	 	 	0	1	0	0	0	0	1	2	3
126	7379	BE	62	53	53	 	 	0	1	0	0	0	0	4	2	1
126	7379	BE	62	45	40	50	M	0	1	0	0	0	0	2	1	5
126	7379	BE	62	21	21	 	 	0	1	0	0	0	0	2	1	3
126	7379	BE	62	47	45	50	M	0	1	0	0	0	0	2	1	3
126	7379	BE	62	43	43	 	 	0	1	0	0	0	0	2	2	4
126	7379	BE	62	58	58	 	 	0	1	0	0	0	0	4	1	2
126	7379	BE	62	38	38	 	 	0	1	0	0	0	0	2	1	2
126	7379	BE	62	34	34	 	 	0	1	0	0	0	0	1	2	2
126	7379	BE	62	27	27	 	F	0	1	0	0	0	0	2	2	5
126	7379	BE	62	35	35	 	 	0	1	0	0	0	0	3	2	2
126	7379	BE	62	43	43	 	 	0	1	0	0	0	0	2	1	3
126	7379	BE	62	28	28	 	 	0	1	0	0	0	0	2	2	3
126	7379	BE	62	48	48	 	 	0	1	0	0	0	0	1	1	2
126	7379	BE	62	38	38	 	 	0	1	0	0	0	0	1	2	3
126	7379	BE	62	44	44	 	 	0	1	0	0	0	0	1	1	5
126	7379	BE	62	31	31	 	 	0	1	0	0	0	0	2	2	5
126	7379	BE	62	27	25	30	M	0	1	0	0	0	0	1	1	2
126	7379	BE	62	41	41	 	 	0	1	0	0	0	0	1	2	1
126	7379	BE	62	46	46	 	 	0	1	0	0	0	0	5	2	3
126	7379	BE	62	48	48	 	 	0	1	0	0	0	0	3	2	2
126	7379	BE	62	47	47	 	 	0	1	0	0	0	0	1	1	5
126	7379	BE	62	57	55	60	M	0	1	0	0	0	0	2	1	2
127	7380	BE	25	17	17	 	M	0	0	1	0	1	0	2	1	3
127	7380	BE	25	22	22	 	M	0	0	0	0	1	0	3	1	5
127	7380	BE	25	17	17	 	M	0	0	0	0	1	0	2	1	5
127	7380	BE	25	23	23	 	M	0	0	0	0	1	0	2	1	5
127	7380	BE	25	18	18	 	M	0	0	0	0	1	0	2	1	4
127	7380	BE	25	17	17	 	F	0	0	0	0	1	0	2	1	5
127	7380	BE	25	19	19	 	F	0	0	0	0	1	0	3	1	4
127	7380	BE	25	20	20	 	M	0	0	0	0	1	0	3	2	5
127	7380	BE	25	18	18	 	F	0	0	0	0	1	0	2	1	4
127	7380	BE	25	18	18	 	M	0	0	0	0	1	0	2	1	4
127	7380	BE	25	19	19	 	M	0	0	0	0	1	0	3	2	3
127	7380	BE	25	19	19	 	F	0	0	0	0	1	0	5	1	3
127	7380	BE	25	47	45	50	F	1	0	0	0	0	0	1	1	4
127	7380	BE	25	19	19	 	F	0	0	0	0	0	1	5	2	5
127	7380	BE	25	20	20	 	M	0	0	0	0	1	0	2	1	4
127	7380	BE	25	22	20	25	M	0	0	0	0	1	0	3	1	4
127	7380	BE	25	17	17	 	F	0	0	1	0	0	0	1	1	5
127	7380	BE	25	47	45	50	M	0	0	1	0	0	0	4	2	1
127	7380	BE	25	19	19	 	F	0	0	0	0	0	1	5	1	5
127	7380	BE	25	22	20	25	M	0	0	0	0	1	0	3	2	3
127	7380	BE	25	19	19	 	M	0	0	0	0	1	0	3	1	5
127	7380	BE	25	19	19	 	M	0	0	0	0	1	0	3	1	5
127	7380	BE	25	18	18	 	M	0	0	1	0	1	0	2	1	4
127	7380	BE	25	19	19	 	M	0	0	0	0	1	0	3	1	5
127	7380	BE	25	19	19	 	M	0	0	0	0	1	0	2	1	5
128	7381	BE	4	61	60	62	F	0	0	1	0	0	0	2	2	1
128	7381	BE	4	54	53	55	M	1	0	0	0	0	0	1	1	3
128	7381	BE	4	42	40	45	M	0	0	0	0	1	0	2	2	2
128	7381	BE	4	42	40	45	M	0	0	0	0	1	0	3	2	2
129	7382	BE	22	60	60	 	F	1	0	0	0	0	0	2	1	5
129	7382	BE	22	40	40	 	F	0	0	0	0	1	0	2	1	3
129	7382	BE	22	36	36	 	M	1	0	0	0	0	0	4	1	5
129	7382	BE	22	36	36	 	M	1	0	0	0	0	0	3	1	5
129	7382	BE	22	8	8	 	M	1	0	0	0	0	0	3	1	5
129	7382	BE	22	36	36	 	M	1	0	0	0	0	0	1	1	5
129	7382	BE	22	1	1	 	M	1	0	0	0	0	0	2	1	4
129	7382	BE	22	8	8	 	F	1	0	0	0	0	0	2	1	4
129	7382	BE	22	32	30	35	M	0	0	0	0	1	0	4	1	4
129	7382	BE	22	32	30	35	F	0	0	0	0	1	0	4	1	4
129	7382	BE	22	35	35	 	F	0	0	0	0	1	0	4	1	4
129	7382	BE	22	35	35	 	M	0	0	0	0	1	0	4	1	5
129	7382	BE	22	35	35	 	F	1	0	0	0	0	0	2	1	5
129	7382	BE	22	38	38	 	M	0	0	0	0	1	0	4	1	4
129	7382	BE	22	15	15	 	M	1	0	0	0	0	0	3	1	5
129	7382	BE	22	32	30	35	M	0	0	0	0	1	0	4	1	4
129	7382	BE	22	25	25	 	F	0	0	0	0	1	0	2	1	3
129	7382	BE	22	41	40	42	M	1	0	0	0	0	0	5	1	4
129	7382	BE	22	36	35	37	F	1	0	0	0	0	0	5	1	4
129	7382	BE	22	11	11	 	F	1	0	0	0	0	0	3	1	5
129	7382	BE	22	40	40	 	F	1	0	0	0	0	0	3	1	5
129	7382	BE	22	10	10	 	F	1	0	0	0	0	0	2	1	5
130	7383	BE	160	39	39	 	 	0	1	0	0	0	0	2	1	4
130	7383	BE	160	38	38	 	 	0	1	0	0	0	0	2	2	2
130	7383	BE	160	41	41	 	 	0	1	0	0	0	0	1	2	1
130	7383	BE	160	33	33	 	 	0	1	0	0	0	0	1	2	5
130	7383	BE	160	20	20	 	 	0	1	0	0	0	0	1	2	5
130	7383	BE	160	58	58	 	 	0	1	0	0	0	0	2	2	1
130	7383	BE	160	52	52	 	 	0	1	0	0	0	0	1	1	3
130	7383	BE	160	35	35	 	 	0	1	0	0	0	0	5	2	1
130	7383	BE	160	26	26	 	 	0	1	0	0	0	0	1	1	3
130	7383	BE	160	59	59	 	 	0	1	0	0	0	0	5	2	2
130	7383	BE	160	27	27	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	60	60	 	 	0	1	0	0	0	0	1	2	2
130	7383	BE	160	19	19	 	 	0	1	0	0	0	0	1	2	3
130	7383	BE	160	48	48	 	 	0	1	0	0	0	0	1	1	3
130	7383	BE	160	58	58	 	 	0	1	0	0	0	0	4	2	2
130	7383	BE	160	49	49	 	 	0	1	0	0	0	0	2	1	4
130	7383	BE	160	58	58	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	19	19	 	 	0	1	0	0	0	0	4	1	3
130	7383	BE	160	35	35	 	F	0	0	0	0	1	0	3	1	4
130	7383	BE	160	25	25	 	 	0	1	0	0	0	0	2	1	3
130	7383	BE	160	45	45	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	25	25	 	 	0	1	0	0	0	0	3	1	2
130	7383	BE	160	31	31	 	 	0	1	0	0	0	0	3	2	2
130	7383	BE	160	39	39	 	 	0	1	0	0	0	0	4	2	2
130	7383	BE	160	41	41	 	 	0	1	0	0	0	0	1	2	5
130	7383	BE	160	56	56	 	 	0	1	0	0	0	0	3	1	5
130	7383	BE	160	37	37	 	 	0	1	0	0	0	0	2	1	3
130	7383	BE	160	60	60	 	 	0	1	0	0	0	0	2	1	3
130	7383	BE	160	43	43	 	 	0	1	0	0	0	0	1	1	3
130	7383	BE	160	50	50	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	32	32	 	 	0	1	0	0	0	0	3	1	2
130	7383	BE	160	43	43	 	 	0	1	0	0	0	0	1	1	1
130	7383	BE	160	38	38	 	 	0	1	0	0	0	0	2	1	2
130	7383	BE	160	38	38	 	 	0	1	0	0	0	0	1	2	2
130	7383	BE	160	41	41	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	35	35	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	18	18	 	 	0	1	0	0	0	0	2	1	5
130	7383	BE	160	36	36	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	38	38	 	 	0	1	0	0	0	0	2	2	1
130	7383	BE	160	48	48	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	45	45	 	 	0	1	0	0	0	0	5	2	2
130	7383	BE	160	40	40	 	 	0	1	0	0	0	0	4	1	2
130	7383	BE	160	53	53	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	31	31	 	 	0	1	0	0	0	0	2	2	3
130	7383	BE	160	58	58	 	 	0	1	0	0	0	0	2	1	4
130	7383	BE	160	35	35	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	43	43	 	 	0	1	0	0	0	0	5	2	1
130	7383	BE	160	24	24	 	 	0	1	0	0	0	0	2	1	2
130	7383	BE	160	36	36	 	 	0	1	0	0	0	0	2	2	3
130	7383	BE	160	20	20	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	60	60	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	45	45	 	 	0	1	0	0	0	0	1	2	1
130	7383	BE	160	46	46	 	 	0	1	0	0	0	0	1	1	2
130	7383	BE	160	20	20	 	 	0	1	0	0	0	0	1	2	5
130	7383	BE	160	24	24	 	 	0	1	0	0	0	0	4	2	2
130	7383	BE	160	50	50	 	 	0	1	0	0	0	0	3	1	2
130	7383	BE	160	20	20	 	 	0	1	0	0	0	0	1	1	3
130	7383	BE	160	48	48	 	 	0	1	0	0	0	0	2	1	2
130	7383	BE	160	57	57	 	 	0	1	0	0	0	0	4	2	2
130	7383	BE	160	43	43	 	 	0	1	0	0	0	0	2	1	3
130	7383	BE	160	56	56	 	 	0	1	0	0	0	0	4	1	2
130	7383	BE	160	45	45	 	 	0	1	0	0	0	0	3	2	2
130	7383	BE	160	48	48	 	 	0	1	0	0	0	0	3	1	3
130	7383	BE	160	47	47	 	 	0	1	0	0	0	0	5	2	2
130	7383	BE	160	44	44	 	M	0	1	0	0	0	0	1	1	5
130	7383	BE	160	45	45	 	 	0	1	0	0	0	0	3	2	2
130	7383	BE	160	45	45	 	 	0	1	0	0	0	0	5	2	2
130	7383	BE	160	41	41	 	 	0	1	0	0	0	0	2	1	4
130	7383	BE	160	54	54	 	 	0	1	0	0	0	0	1	2	1
130	7383	BE	160	38	38	 	 	0	1	0	0	0	0	2	1	2
130	7383	BE	160	24	24	 	 	0	1	0	0	0	0	3	2	2
130	7383	BE	160	30	30	 	 	0	1	0	0	0	0	1	1	3
130	7383	BE	160	50	50	 	 	0	1	0	0	0	0	2	2	3
130	7383	BE	160	32	32	 	 	0	1	0	0	0	0	1	2	4
130	7383	BE	160	51	51	 	 	0	1	0	0	0	0	4	2	2
130	7383	BE	160	54	54	 	 	0	1	0	0	0	0	5	2	2
130	7383	BE	160	56	56	 	 	0	1	0	0	0	0	3	1	3
130	7383	BE	160	40	40	 	 	0	1	0	0	0	0	5	2	4
130	7383	BE	160	30	30	 	 	0	1	0	0	0	0	1	1	3
130	7383	BE	160	24	24	 	 	0	1	0	0	0	0	3	2	1
130	7383	BE	160	59	59	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	42	42	 	 	0	1	0	0	0	0	3	2	2
130	7383	BE	160	49	49	 	 	0	1	0	0	0	0	3	1	2
130	7383	BE	160	46	46	 	 	0	1	0	0	0	0	3	1	2
130	7383	BE	160	19	19	 	 	0	1	0	0	0	0	5	1	2
130	7383	BE	160	52	52	 	 	0	1	0	0	0	0	2	1	5
130	7383	BE	160	23	23	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	49	49	 	 	0	1	0	0	0	0	1	2	3
130	7383	BE	160	42	42	 	 	0	1	0	0	0	0	2	2	2
130	7383	BE	160	42	42	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	39	39	 	 	0	1	0	0	0	0	1	1	3
130	7383	BE	160	57	57	 	 	0	1	0	0	0	0	2	1	3
130	7383	BE	160	27	27	 	 	0	1	0	0	0	0	4	1	2
130	7383	BE	160	43	43	 	 	0	1	0	0	0	0	1	2	2
130	7383	BE	160	53	53	 	 	0	1	0	0	0	0	3	1	2
130	7383	BE	160	43	43	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	22	22	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	58	58	 	 	0	1	0	0	0	0	2	1	3
130	7383	BE	160	49	49	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	27	27	 	 	0	1	0	0	0	0	2	2	4
130	7383	BE	160	30	30	 	M	0	0	0	0	0	1	2	2	3
130	7383	BE	160	28	28	 	 	0	1	0	0	0	0	2	1	2
130	7383	BE	160	41	41	 	 	0	1	0	0	0	0	1	2	3
130	7383	BE	160	51	51	 	 	0	1	0	0	0	0	1	2	1
130	7383	BE	160	47	47	 	 	0	1	0	0	0	0	2	2	4
130	7383	BE	160	27	27	 	 	0	1	0	0	0	0	3	2	1
130	7383	BE	160	34	34	 	 	0	1	0	0	0	0	4	2	1
130	7383	BE	160	38	38	 	 	0	1	0	0	0	0	5	2	3
130	7383	BE	160	24	24	 	 	0	1	0	0	0	0	1	2	1
130	7383	BE	160	25	25	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	54	54	 	M	0	1	0	0	0	0	1	1	5
130	7383	BE	160	31	31	 	 	0	1	0	0	0	0	1	2	5
130	7383	BE	160	18	18	 	 	0	1	0	0	0	0	3	1	2
130	7383	BE	160	64	64	 	F	1	0	0	0	0	0	3	1	4
130	7383	BE	160	55	55	 	 	0	1	0	0	0	0	1	1	3
130	7383	BE	160	28	28	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	58	58	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	40	40	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	33	33	 	 	0	1	0	0	0	0	2	2	4
130	7383	BE	160	34	34	 	M	0	0	0	0	1	0	3	1	4
130	7383	BE	160	33	33	 	 	0	1	0	0	0	0	5	1	3
130	7383	BE	160	51	51	 	 	0	1	0	0	0	0	4	2	3
130	7383	BE	160	45	45	 	 	0	1	0	0	0	0	2	1	4
130	7383	BE	160	52	52	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	57	57	 	 	0	1	0	0	0	0	2	2	2
130	7383	BE	160	29	29	 	 	0	1	0	0	0	0	2	2	5
130	7383	BE	160	28	28	 	 	0	1	0	0	0	0	5	2	1
130	7383	BE	160	54	54	 	 	0	1	0	0	0	0	2	2	1
130	7383	BE	160	46	46	 	 	0	1	0	0	0	0	3	1	3
130	7383	BE	160	28	28	 	 	0	1	0	0	0	0	1	1	5
130	7383	BE	160	50	50	 	 	0	1	0	0	0	0	2	2	1
130	7383	BE	160	41	41	 	 	0	1	0	0	0	0	2	1	3
130	7383	BE	160	59	59	 	F	1	0	0	0	0	0	2	1	1
130	7383	BE	160	27	27	 	 	0	1	0	0	0	0	2	1	2
130	7383	BE	160	26	26	 	 	0	1	0	0	0	0	5	1	3
130	7383	BE	160	60	60	 	 	0	1	0	0	0	0	3	2	2
130	7383	BE	160	50	50	 	 	0	1	0	0	0	0	2	1	4
130	7383	BE	160	50	50	 	 	0	1	0	0	0	0	1	1	2
130	7383	BE	160	44	44	 	 	0	1	0	0	0	0	4	2	2
130	7383	BE	160	57	57	 	 	0	1	0	0	0	0	1	2	2
130	7383	BE	160	40	40	 	M	0	1	0	0	0	0	1	1	3
130	7383	BE	160	22	22	 	 	0	1	0	0	0	0	3	1	3
130	7383	BE	160	37	37	 	M	0	1	0	0	0	0	1	2	5
130	7383	BE	160	38	38	 	 	0	1	0	0	0	0	1	2	1
130	7383	BE	160	43	43	 	 	0	1	0	0	0	0	2	1	2
130	7383	BE	160	47	47	 	 	0	1	0	0	0	0	3	1	2
130	7383	BE	160	43	43	 	 	0	1	0	0	0	0	1	1	2
130	7383	BE	160	43	43	 	 	0	1	0	0	0	0	2	1	2
130	7383	BE	160	39	39	 	 	0	1	0	0	0	0	3	1	3
130	7383	BE	160	39	39	 	 	0	1	0	0	0	0	2	2	3
130	7383	BE	160	42	42	 	 	0	1	0	0	0	0	3	1	4
130	7383	BE	160	30	30	 	M	0	1	0	0	0	0	1	2	5
130	7383	BE	160	48	48	 	 	0	1	0	0	0	0	1	2	1
130	7383	BE	160	41	41	 	 	0	1	0	0	0	0	2	2	4
130	7383	BE	160	57	57	 	 	0	1	0	0	0	0	2	1	3
130	7383	BE	160	58	58	 	 	0	1	0	0	0	0	3	2	2
130	7383	BE	160	42	42	 	 	0	1	0	0	0	0	5	2	1
130	7383	BE	160	44	44	 	 	0	1	0	0	0	0	4	1	3
130	7383	BE	160	47	47	 	 	0	1	0	0	0	0	1	2	1
130	7383	BE	160	29	29	 	 	0	1	0	0	0	0	2	2	5
132	7384	BE	4	3	3	 	M	1	0	1	0	0	0	3	1	4
132	7384	BE	4	34	34	 	F	1	0	0	0	0	0	2	2	3
132	7384	BE	4	6	6	 	M	1	0	1	0	0	0	3	1	4
132	7384	BE	4	38	38	 	M	1	0	0	0	0	0	2	2	3
133	7385	BE	7	43	43	 	F	0	0	0	0	1	0	2	1	4
133	7385	BE	7	20	20	 	M	1	0	0	0	0	0	3	1	3
133	7385	BE	7	68	68	 	M	1	0	0	0	0	0	3	1	4
133	7385	BE	7	13	13	 	M	0	0	0	0	1	0	2	1	4
133	7385	BE	7	66	66	 	F	1	0	0	0	0	0	1	1	5
133	7385	BE	7	65	65	 	F	1	0	0	0	0	0	3	2	4
133	7385	BE	7	42	40	45	M	0	0	0	0	0	1	5	1	4
134	7386	BE	9	27	25	30	M	0	0	0	0	0	1	5	2	2
134	7386	BE	9	52	50	55	M	1	0	0	0	0	0	3	2	2
134	7386	BE	9	42	40	45	M	0	0	0	0	0	1	4	2	1
134	7386	BE	9	11	11	 	F	1	0	0	0	0	0	3	1	4
